order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA02279,2018-06-09,13:14:21,Lunch,,"[('Fries', 2), ('Chicken', 3), ('Steak', 2), ('Salad', 2), ('Burger', 1)]",275.4,-37.8027452,145.0094654,0,4.355,12.792742
ORDA03551,2018-05-22,12:33:48,Lunch,BK,"[('Fries', 3), ('Salad', 3), ('Steak', 4), ('Chicken', 8)]",523.6,-37.8068159,144.944843,0,9.305,15.0221245
ORDC01967,2018-10-08,17:17:44,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 2), ('Salmon', 2)]",330.0,-37.8026334,144.966104,0,6.679,12.9182621
ORDY05246,2018-07-29,14:55:46,Lunch,TP,"[('Steak', 7), ('Fries', 6), ('Burger', 10), ('Chicken', 3), ('Salad', 4)]",861.8,-37.8120859,144.9738603,0,8.784,13.3115334
ORDX01686,2018-12-04,19:09:17,Dinner,,"[('Fish&Chips', 6), ('Shrimp', 9)]",696.0,-37.8137954,144.9827158,0,,12.2966983
ORDY05302,2018-10-12,17:27:53,Dinner,,"[('Salmon', 1), ('Shrimp', 6), ('Pasta', 2), ('Fish&Chips', 1)]",455.0,-37.8180087,144.9668486,0,,12.1844341
ORDK06047,2018-11-21,18:49:00,Dinner,,"[('Fish&Chips', 2), ('Pasta', 9)]",317.5,-37.8082265,144.9766298,0,,13.2573945
ORDZ07125,2018-09-19,16:37:10,Dinner,,"[('Shrimp', 8), ('Salmon', 4), ('Pasta', 6), ('Fish&Chips', 7)]",1006.0,-37.8054831,144.9498234,0,,14.0976765
ORDX05288,2018-08-18,15:36:20,Lunch,BK,"[('Chicken', 9), ('Steak', 10), ('Fries', 6), ('Salad', 8), ('Burger', 10)]",1257.6,-37.8095461,145.0017033,0,4.12,12.3275294
ORDX08777,2018-01-11,08:20:16,Breakfast,BK,"[('Eggs', 6), ('Pancake', 9)]",350.25,-37.8152352,144.9635467,1,7.764,6.8573125
ORDJ01596,2018-04-02,11:02:32,Breakfast,TP,"[('Pancake', 7), ('Coffee', 5), ('Eggs', 8), ('Cereal', 10)]",593.25,-37.8131494,144.9512706,0,9.086,11.5255229
ORDB08233,2018-01-15,08:20:16,Breakfast,TP,"[('Pancake', 4), ('Cereal', 5), ('Eggs', 10), ('Coffee', 5)]",459.5,-37.8071621,144.9559662,1,9.232,5.834989
ORDJ08588,2018-09-09,16:16:54,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 6), ('Pasta', 1), ('Salmon', 8)]",959.5,-37.8234541,144.9937219,0,9.755,15.4412849
ORDX01548,2018-06-15,13:24:30,Lunch,BK,"[('Steak', 6), ('Burger', 9)]",549.0,-37.8223081,145.0154252,0,4.643,10.3828292
ORDK05936,2018-05-25,12:43:56,Lunch,,"[('Chicken', 7), ('Salad', 5), ('Steak', 3), ('Fries', 6)]",517.0,-37.8141197,144.9681146,0,7.356,13.2977683
ORDC00420,2018-04-26,11:43:05,Breakfast,,"[('Cereal', 4), ('Coffee', 2), ('Pancake', 10)]",341.5,-37.8185129,144.9671482,0,,12.8906293
ORDA01398,2018-09-16,16:27:02,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 3)]",187.0,-37.8038468,144.9648389,0,7.541,16.8576852
ORDZ09993,2018-08-19,15:36:20,Lunch,NS,"[('Fries', 5), ('Burger', 4), ('Chicken', 2)]",248.0,-37.8153749,144.9596659,0,8.404,15.705696
ORDI07429,2018-05-15,12:23:39,Lunch,NS,"[('Burger', 10), ('Chicken', 6), ('Fries', 10)]",622.0,-37.8177326,144.9646246,0,8.463,13.8919574
ORDZ07376,2018-05-27,12:43:56,Lunch,NS,"[('Salad', 3), ('Steak', 8)]",411.6,-37.8173802,144.9488957,0,9.422,
ORDK07578,2018-01-15,08:20:16,Breakfast,BK,"[('Cereal', 3), ('Eggs', 8), ('Coffee', 3), ('Pancake', 9)]",479.75,-37.8039424,145.0015395,1,5.016,4.6964665
ORDJ06800,2018-02-13,09:21:07,Breakfast,TP,"[('Coffee', 2), ('Eggs', 6), ('Cereal', 3)]",210.0,-37.8054093,144.942993,0,10.226,12.2985631
ORDK03310,2018-07-04,14:05:04,Lunch,BK,"[('Burger', 10), ('Steak', 10), ('Salad', 8), ('Chicken', 2), ('Fries', 5)]",1021.6,-37.8228858,145.010151,0,4.737,10.0153479
ORDZ06049,2018-10-12,17:27:53,Dinner,,"[('Shrimp', 1), ('Pasta', 2), ('Salmon', 7)]",396.0,-37.8115862,144.9607597,0,,14.1046734
ORDX06055,2018-04-19,11:32:57,Breakfast,BK,"[('Cereal', 10), ('Coffee', 1), ('Eggs', 6), ('Pancake', 2)]",398.0,-37.8134281,144.973646,0,6.851,11.9775555
ORDY00343,2018-07-16,14:25:21,Lunch,,"[('Salad', 3), ('Chicken', 9), ('Burger', 9), ('Fries', 4), ('Steak', 3)]",801.6,-37.8005312,145.0138431,0,13.042,15.9238349
ORDI01389,2018-08-10,15:16:03,Lunch,NS,"[('Steak', 10), ('Burger', 5), ('Fries', 1), ('Salad', 2), ('Chicken', 1)]",683.4,-37.7993049,144.9631605,0,6.896,12.3746615
ORDA03476,2018-10-11,17:17:44,Dinner,BK,"[('Salmon', 10), ('Pasta', 3)]",492.5,-37.8120953,144.9534154,0,8.426,15.3816782
ORDK05175,2018-06-22,13:44:47,Lunch,BK,"[('Chicken', 10), ('Burger', 5), ('Fries', 5), ('Salad', 5)]",621.0,-37.8249932,144.957368,0,8.806,
ORDI08808,2018-10-31,17:58:18,Dinner,NS,"[('Pasta', 10), ('Shrimp', 4), ('Salmon', 6)]",737.0,-37.8207411,144.9622671,0,8.976,14.5458026
ORDY07294,2018-01-22,08:40:33,Breakfast,,"[('Cereal', 7), ('Pancake', 1), ('Eggs', 1)]",193.25,-37.8227025,144.9830847,0,,11.4626317
ORDK06538,2018-08-25,15:46:28,Lunch,BK,"[('Chicken', 7), ('Salad', 3), ('Steak', 7), ('Burger', 3)]",683.6,-37.8176751,144.9685703,0,7.794,16.294278
ORDI05795,2018-01-14,08:20:16,Breakfast,NS,"[('Coffee', 10), ('Pancake', 2)]",123.5,-37.818269,144.9537713,1,9.1,8.2646697
ORDZ00720,2018-04-29,11:53:14,Breakfast,NS,"[('Coffee', 9), ('Eggs', 1)]",89.5,-37.8241808,144.9692607,0,9.16,16.3598101
ORDY05793,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 3)]",512.0,-37.8098341,144.9890733,0,10.061,
ORDI07838,2018-03-04,10:01:41,Breakfast,NS,"[('Cereal', 5), ('Eggs', 1), ('Pancake', 6)]",272.5,-37.8236213,144.9404384,0,10.887,18.0448362
ORDA10050,2018-10-14,17:27:53,Dinner,BK,"[('Salmon', 1), ('Pasta', 5)]",178.5,-37.8059881,144.9558441,0,8.078,17.3697891
ORDB10306,2018-05-25,12:43:56,Lunch,TP,"[('Fries', 7), ('Burger', 6), ('Salad', 7), ('Chicken', 4), ('Steak', 5)]",743.4,-37.8028085,144.9949291,0,11.232,13.8857723
ORDZ10644,2018-04-10,11:12:40,Breakfast,NS,"[('Cereal', 1), ('Coffee', 1)]",28.5,-37.8006529,144.9703117,0,6.08,10.9962648
ORDK07204,2018-08-16,15:26:11,Lunch,BK,"[('Steak', 4), ('Fries', 7), ('Chicken', 2), ('Salad', 10), ('Burger', 4)]",624.0,-37.8105551,145.0006641,0,4.076,10.2083174
ORDY05118,2018-01-31,08:50:42,Breakfast,TP,"[('Eggs', 4), ('Coffee', 5)]",125.5,-37.8220494,144.9601089,0,8.692,11.1454135
ORDK09264,2018-01-14,08:20:16,Breakfast,,"[('Pancake', 4), ('Coffee', 10), ('Eggs', 5), ('Cereal', 10)]",492.0,-37.8030878,144.9495381,1,8.735,8.350797
ORDB05822,2018-07-28,14:55:46,Lunch,,"[('Salad', 8), ('Steak', 5), ('Fries', 3), ('Burger', 10)]",708.6,-37.8129222,144.9598423,0,8.463,13.1132969
ORDA06966,2018-08-28,15:56:37,Lunch,BK,"[('Fries', 6), ('Salad', 9), ('Steak', 4), ('Burger', 5)]",561.8,-37.8163279,144.949857,0,9.082,14.8424707
ORDJ02770,2018-07-20,14:35:29,Lunch,TP,"[('Fries', 1), ('Steak', 3), ('Chicken', 6)]",339.0,-37.8076815,144.9544519,0,9.152,12.4683551
ORDX07904,2018-09-04,16:06:45,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 2), ('Shrimp', 1), ('Salmon', 4)]",315.5,-37.7994961,144.9491927,0,9.03,15.5300477
ORDJ00415,2018-02-04,09:00:50,Breakfast,TP,"[('Eggs', 9), ('Coffee', 7)]",250.5,-37.8246285,144.9888834,0,9.225,12.8406444
ORDK01543,2018-09-21,16:37:10,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 10), ('Salmon', 5)]",815.0,-37.8200398,144.958327,0,8.284,
ORDB08786,2018-07-03,14:05:04,Lunch,TP,"[('Salad', 7), ('Fries', 5), ('Chicken', 7)]",404.4,-37.8125548,144.9650658,0,8.315,
ORDB03795,2018-08-26,15:46:28,Lunch,TP,"[('Chicken', 9), ('Salad', 10)]",460.0,-37.811927,144.9662918,0,8.468,13.6269603
ORDI10361,2018-06-18,13:34:38,Lunch,NS,"[('Steak', 3), ('Burger', 1), ('Salad', 4)]",234.8,-37.8225539,145.0066851,0,11.04,16.7131495
ORDJ02041,2018-08-14,15:26:11,Lunch,TP,"[('Salad', 3), ('Chicken', 2), ('Burger', 7)]",332.6,-37.824069,144.9643534,0,7.769,11.6922532
ORDA04669,2018-06-26,13:44:47,Lunch,BK,"[('Fries', 9), ('Salad', 5), ('Steak', 6)]",464.0,-37.825772,144.9844382,0,6.906,12.6301874
ORDX01618,2018-09-29,16:57:27,Dinner,BK,"[('Salmon', 6), ('Pasta', 8), ('Shrimp', 3)]",628.0,-37.8176464,144.9959437,0,5.087,13.8484705
ORDY06687,2018-07-12,14:15:12,Lunch,TP,"[('Burger', 5), ('Salad', 6), ('Chicken', 6)]",450.2,-37.8177779,145.0071761,0,11.355,14.2824364
ORDZ03711,2018-07-23,14:45:38,Lunch,NS,"[('Fries', 2), ('Burger', 9), ('Salad', 4), ('Steak', 4)]",551.8,-37.8087173,144.9826053,0,7.87,13.2423305
ORDK03797,2018-12-25,19:49:51,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 3)]",187.5,-37.8056468,144.9682151,0,7.156,
ORDZ02088,2018-08-02,15:05:54,Lunch,NS,"[('Steak', 8), ('Salad', 2), ('Burger', 8), ('Chicken', 8), ('Fries', 2)]",922.4,-37.8055008,144.9522729,0,8.232,14.0457877
ORDJ09433,2018-03-02,09:51:32,Breakfast,TP,"[('Pancake', 1), ('Eggs', 7)]",178.25,-37.8055395,144.955269,0,9.382,
ORDY04413,2018-05-29,12:54:05,Lunch,TP,"[('Steak', 8), ('Chicken', 8), ('Burger', 10), ('Fries', 1)]",938.0,-37.8166359,144.9875739,0,9.569,12.828707
ORDC10688,2018-02-15,09:21:07,Breakfast,NS,"[('Cereal', 1), ('Pancake', 10)]",263.5,-37.8158704,144.9996609,0,9.908,
ORDK03925,2018-10-01,16:57:27,Dinner,BK,"[('Shrimp', 4), ('Pasta', 3), ('Fish&Chips', 4), ('Salmon', 3)]",561.5,-37.8128704,144.9429994,0,9.411,16.1348994
ORDZ00301,2018-04-20,11:32:57,Breakfast,NS,"[('Coffee', 6), ('Eggs', 1), ('Pancake', 7), ('Cereal', 9)]",425.75,-37.8139659,144.9487495,0,9.866,14.8269942
ORDB08234,2018-02-16,09:31:16,Breakfast,TP,"[('Cereal', 10), ('Eggs', 8), ('Coffee', 1)]",393.5,-37.8018204,144.9457393,0,10.326,
ORDC09745,2018-07-14,14:25:21,Lunch,,"[('Chicken', 1), ('Steak', 8), ('Fries', 7), ('Salad', 1), ('Burger', 7)]",710.2,-37.818898,145.0025945,0,10.354,17.8102316
ORDY07788,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 2), ('Pasta', 3)]",190.5,-37.8194535,144.9819245,0,8.948,12.9206552
ORDJ05568,2018-07-12,14:15:12,Lunch,TP,"[('Chicken', 2), ('Steak', 9), ('Fries', 10)]",589.0,-37.808916,144.9685789,0,8.999,12.3949084
ORDZ02096,2018-06-14,13:24:30,Lunch,NS,"[('Burger', 1), ('Fries', 5), ('Chicken', 2)]",155.0,-37.823454,144.9761762,0,9.08,14.3487581
ORDC00846,2018-07-22,14:35:29,Lunch,,"[('Steak', 4), ('Salad', 8), ('Chicken', 1), ('Burger', 4)]",473.6,-37.8087474,144.9474041,0,8.876,16.2334751
ORDA05703,2018-10-22,17:48:10,Dinner,,"[('Salmon', 3), ('Pasta', 7), ('Fish&Chips', 3)]",420.5,-37.814368,144.9382372,0,9.894,16.6695263
ORDC07768,2018-09-09,16:16:54,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 10), ('Salmon', 5), ('Shrimp', 8)]",1179.5,-37.8232658,144.9937521,0,9.974,17.8951098
ORDY00736,2018-05-17,12:23:39,Lunch,TP,"[('Steak', 3), ('Chicken', 3), ('Burger', 8), ('Fries', 3), ('Salad', 1)]",532.2,-37.8025074,145.0050736,0,12.189,15.3358676
ORDK01850,2018-12-28,20:00:00,Dinner,BK,"[('Fish&Chips', 4), ('Salmon', 10), ('Shrimp', 5), ('Pasta', 8)]",1040.0,-37.7964935,145.0083308,0,5.305,11.8316661
ORDA01083,2018-10-09,17:17:44,Dinner,BK,"[('Shrimp', 7), ('Salmon', 7), ('Fish&Chips', 5)]",840.0,-37.810948,144.9628326,0,7.663,14.6488116
ORDJ08491,2018-08-13,15:26:11,Lunch,TP,"[('Chicken', 5), ('Steak', 7), ('Fries', 4)]",523.0,-37.7995582,144.9628871,0,9.836,13.1898806
ORDY06364,2018-11-08,18:18:35,Dinner,TP,"[('Salmon', 8), ('Pasta', 2), ('Shrimp', 6)]",707.0,-37.8158152,144.9651859,0,7.875,
ORDB06852,2018-02-08,09:10:59,Breakfast,TP,"[('Cereal', 8), ('Coffee', 8), ('Eggs', 9)]",426.0,-37.8216805,144.981213,0,8.712,11.4196091
ORDY00705,2018-10-19,17:38:01,Dinner,TP,"[('Pasta', 2), ('Salmon', 3), ('Fish&Chips', 9), ('Shrimp', 7)]",871.0,-37.8005148,145.0036152,0,12.245,15.9001619
ORDY06818,2018-01-23,08:40:33,Breakfast,,"[('Coffee', 6), ('Pancake', 8), ('Eggs', 4), ('Cereal', 1)]",348.0,-37.8185363,144.9757745,0,,11.0066426
ORDA05411,2018-09-02,16:06:45,Dinner,BK,"[('Pasta', 6), ('Salmon', 1)]",206.0,-37.813452,144.9655908,0,7.494,16.7787834
ORDB09396,2018-04-11,11:12:40,Breakfast,,"[('Pancake', 3), ('Eggs', 6), ('Cereal', 1)]",225.75,-37.8229127,144.9873956,0,,12.5964825
ORDB06408,2018-02-21,09:41:24,Breakfast,TP,"[('Coffee', 10), ('Cereal', 1)]",96.0,-37.8032039,144.9963452,0,11.366,13.5580725
ORDK07657,2018-09-14,16:27:02,Dinner,BK,"[('Shrimp', 8), ('Pasta', 4)]",542.0,-37.8184817,144.9566011,0,8.47,15.2627852
ORDX10502,2018-08-16,15:26:11,Lunch,BK,"[('Burger', 8), ('Chicken', 10), ('Fries', 8), ('Steak', 4)]",844.0,-37.8175499,144.9554956,0,8.532,14.1857448
ORDK04331,2018-04-14,11:22:49,Breakfast,BK,"[('Eggs', 7), ('Coffee', 5), ('Cereal', 1), ('Pancake', 6)]",358.0,-37.8047366,144.9460673,0,8.956,
ORDI02859,2018-12-29,20:00:00,Dinner,NS,"[('Salmon', 6), ('Pasta', 10), ('Fish&Chips', 7), ('Shrimp', 8)]",1198.0,-37.815892,144.9382513,0,9.937,18.1460313
ORDY04923,2018-09-19,16:37:10,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 1)]",199.0,-37.825471,144.9290812,0,16.676,19.1244704
ORDZ02417,2018-05-24,12:43:56,Lunch,NS,"[('Salad', 4), ('Steak', 3), ('Burger', 5), ('Fries', 4)]",406.8,-37.8221807,144.979236,0,8.965,14.5970198
ORDZ02754,2018-11-23,18:49:00,Dinner,NS,"[('Shrimp', 4), ('Fish&Chips', 5), ('Pasta', 1), ('Salmon', 10)]",828.5,-37.8131974,144.958884,0,8.131,14.4202789
ORDX03356,2018-06-10,13:14:21,Lunch,BK,"[('Salad', 10), ('Fries', 3), ('Steak', 6)]",478.0,-37.8209705,144.9849661,0,6.416,14.4542161
ORDJ03021,2018-12-05,19:09:17,Dinner,TP,"[('Pasta', 9), ('Salmon', 4)]",411.5,-37.8187081,144.9553366,0,8.297,12.6194941
ORDI06171,2018-08-03,15:05:54,Lunch,,"[('Burger', 7), ('Fries', 8), ('Chicken', 5)]",473.0,-37.815786,145.0094576,0,,16.1259483
ORDI06369,2018-12-18,19:39:43,Dinner,,"[('Pasta', 5), ('Fish&Chips', 5), ('Salmon', 1), ('Shrimp', 4)]",569.5,-37.8007702,144.9599175,0,,12.9918564
ORDB06451,2018-11-07,18:18:35,Dinner,TP,"[('Salmon', 6), ('Pasta', 1)]",273.5,-37.8112288,144.9618602,0,8.375,12.9012072
ORDB05018,2018-01-05,08:00:00,Breakfast,TP,"[('Pancake', 3), ('Coffee', 9)]",140.25,-37.8001875,144.9601868,1,9.716,5.7817952
ORDX06634,2018-01-17,08:30:25,Breakfast,BK,"[('Eggs', 3), ('Coffee', 10), ('Pancake', 4)]",238.0,-37.8064151,144.9560738,1,8.094,6.171166
ORDI07849,2018-10-25,17:48:10,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 3), ('Salmon', 10), ('Shrimp', 1)]",616.5,-37.8190847,144.963387,0,8.761,14.8430396
ORDC10928,2018-03-11,10:11:49,Breakfast,NS,"[('Coffee', 5), ('Eggs', 6)]",169.5,-37.8045206,144.9632404,0,7.1,
ORDJ02195,2018-11-23,18:49:00,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 1)]",62.5,-37.8023434,144.9565914,0,9.523,13.8511393
ORDC10354,2018-07-27,14:45:38,Lunch,NS,"[('Steak', 9), ('Fries', 7)]",489.0,-37.7995965,144.9695882,0,6.247,11.4069986
ORDC03151,2018-10-22,17:48:10,Dinner,,"[('Pasta', 6), ('Fish&Chips', 2), ('Salmon', 6), ('Shrimp', 7)]",859.0,-37.7934235,144.9472292,0,9.147,15.1302595
ORDX03655,2018-01-11,08:20:16,Breakfast,BK,"[('Pancake', 8), ('Coffee', 5)]",231.5,-37.8072702,144.9569093,1,8.226,6.4566108
ORDC09969,2018-08-05,15:05:54,Lunch,NS,"[('Salad', 5), ('Burger', 6), ('Steak', 5)]",497.0,-37.8114445,144.9689005,0,7.394,14.6224213
ORDB08493,2018-04-22,11:43:05,Breakfast,,"[('Coffee', 9), ('Eggs', 4)]",155.5,-37.8194357,144.9521361,0,8.63,12.8783507
ORDA05534,2018-03-08,10:11:49,Breakfast,BK,"[('Eggs', 5), ('Coffee', 7), ('Pancake', 4), ('Cereal', 7)]",406.5,-37.8187585,144.983617,0,6.396,
ORDK10787,2018-01-03,08:00:00,Breakfast,BK,"[('Coffee', 9), ('Cereal', 1), ('Pancake', 6), ('Eggs', 7)]",388.0,-37.8021938,145.0156769,1,5.734,5.0716345
ORDA02105,2018-05-28,12:54:05,Lunch,,"[('Salad', 9), ('Chicken', 5), ('Burger', 9), ('Steak', 7)]",908.8,-37.8227071,145.0140729,0,,10.9178176
ORDB05414,2018-02-27,09:51:32,Breakfast,,"[('Eggs', 4), ('Pancake', 8), ('Coffee', 4), ('Cereal', 10)]",522.0,-37.8229098,144.9751892,0,,11.1797249
ORDZ01471,2018-10-29,17:58:18,Dinner,NS,"[('Shrimp', 8), ('Pasta', 8)]",652.0,-37.8009954,144.9912719,0,8.399,
ORDJ02263,2018-02-14,09:21:07,Breakfast,TP,"[('Eggs', 2), ('Cereal', 4)]",128.0,-37.8158528,144.9634938,0,7.917,10.6860287
ORDX06523,2018-05-29,12:54:05,Lunch,BK,"[('Salad', 10), ('Fries', 6), ('Burger', 2), ('Chicken', 2), ('Steak', 9)]",775.0,-37.8179635,144.9508132,0,8.923,14.9658635
ORDI01614,2018-10-24,17:48:10,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 10)]",820.0,-37.8205124,144.966366,0,8.858,14.5494536
ORDJ05035,2018-05-31,12:54:05,Lunch,,"[('Burger', 8), ('Salad', 4)]",316.8,-37.8085408,144.9578834,0,,12.6798745
ORDI08930,2018-11-11,18:28:43,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 1)]",413.0,-37.8007968,144.9643368,0,6.724,
ORDK08784,2018-02-05,09:10:59,Breakfast,BK,"[('Cereal', 10), ('Pancake', 8)]",404.0,-37.8149457,144.9647656,0,7.655,13.0817088
ORDZ01206,2018-04-09,11:12:40,Breakfast,NS,"[('Pancake', 5), ('Cereal', 6)]",247.25,-37.8153641,144.9772463,0,8.072,13.2782021
ORDZ01485,2018-10-14,17:27:53,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 3), ('Pasta', 8)]",378.0,-37.8059881,144.9558441,0,7.975,15.8838019
ORDJ09532,2018-07-07,14:05:04,Lunch,,"[('Steak', 9), ('Burger', 1), ('Salad', 4), ('Chicken', 7), ('Fries', 6)]",800.8,-37.7991215,144.9675998,0,10.092,14.8861019
ORDB05800,2018-12-22,19:49:51,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 4), ('Salmon', 9), ('Pasta', 6)]",890.0,-37.806056,144.9676652,0,9.281,15.1884963
ORDY06350,2018-08-30,15:56:37,Lunch,,"[('Burger', 2), ('Steak', 9)]",467.0,-37.8203709,144.9495861,0,,12.4303661
ORDB11019,2018-10-12,17:27:53,Dinner,TP,"[('Salmon', 4), ('Pasta', 2)]",219.0,-37.8199801,144.9968503,0,10.34,14.2127382
ORDZ03097,2018-10-27,17:58:18,Dinner,NS,"[('Pasta', 8), ('Shrimp', 9)]",706.0,-37.8190725,144.964908,0,8.693,16.5731428
ORDC03429,2018-06-10,13:14:21,Lunch,NS,"[('Fries', 6), ('Chicken', 5), ('Steak', 10), ('Salad', 5), ('Burger', 1)]",799.0,-37.8156856,144.9578168,0,8.548,15.9641967
ORDA02959,2018-01-09,08:10:08,Breakfast,,"[('Coffee', 2), ('Eggs', 2)]",59.0,-37.8146512,144.9382809,1,,7.0761273
ORDK06981,2018-02-16,09:31:16,Breakfast,,"[('Eggs', 3), ('Pancake', 10), ('Cereal', 4), ('Coffee', 6)]",437.5,-37.8012995,144.9458316,0,9.228,14.0022779
ORDK04194,2018-02-04,09:00:50,Breakfast,BK,"[('Eggs', 7), ('Coffee', 6)]",199.0,-37.8177037,144.9731096,0,7.205,
ORDX01873,2018-08-29,15:56:37,Lunch,BK,"[('Chicken', 1), ('Fries', 6), ('Salad', 5), ('Burger', 1), ('Steak', 2)]",311.0,-37.8191293,144.9788533,0,7.291,12.6439193
ORDB08876,2018-01-27,08:50:42,Breakfast,TP,"[('Cereal', 8), ('Pancake', 8), ('Eggs', 10), ('Coffee', 1)]",589.5,-37.8092649,144.9492653,0,9.505,13.5842509
ORDK03295,2018-03-14,10:21:58,Breakfast,BK,"[('Eggs', 2), ('Coffee', 8), ('Pancake', 10)]",346.5,-37.8121739,145.014645,0,3.472,8.0546188
ORDZ05284,2018-05-15,12:23:39,Lunch,NS,"[('Burger', 10), ('Chicken', 9)]",598.0,-37.8187613,144.9625288,0,8.72,13.8374987
ORDX09970,2018-01-29,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Pancake', 3), ('Cereal', 4)]",200.75,-37.8251392,144.9364483,0,10.637,15.7176302
ORDB01194,2018-03-26,10:42:15,Breakfast,TP,"[('Cereal', 8), ('Eggs', 6), ('Coffee', 4)]",330.0,-37.8194657,144.9985596,0,10.56,13.6294097
ORDK08042,2018-06-19,13:34:38,Lunch,BK,"[('Steak', 6), ('Burger', 3), ('Chicken', 4), ('Salad', 7), ('Fries', 1)]",623.4,-37.8245237,145.0042327,0,5.047,11.0427351
ORDB10933,2018-03-26,10:42:15,Breakfast,TP,"[('Cereal', 6), ('Pancake', 9), ('Coffee', 4)]",374.25,-37.8013963,144.9743096,0,9.988,12.7189024
ORDX06555,2018-04-28,11:53:14,Breakfast,BK,"[('Coffee', 3), ('Eggs', 1), ('Pancake', 6), ('Cereal', 8)]",358.0,-37.8180202,144.9805774,0,6.614,13.5964472
ORDJ08521,2018-02-09,09:10:59,Breakfast,,"[('Pancake', 9), ('Coffee', 5), ('Eggs', 3)]",321.75,-37.8128179,144.9679399,0,,10.7245119
ORDK02556,2018-10-18,17:38:01,Dinner,BK,"[('Salmon', 5), ('Shrimp', 2), ('Fish&Chips', 3)]",418.0,-37.8186183,144.9670084,0,7.593,14.4915224
ORDB05609,2018-05-20,12:33:48,Lunch,,"[('Burger', 2), ('Chicken', 4), ('Salad', 1), ('Steak', 8)]",567.2,-37.8039177,144.9585909,0,9.25,14.1134019
ORDX01910,2018-10-29,17:58:18,Dinner,,"[('Fish&Chips', 4), ('Salmon', 4), ('Pasta', 1), ('Shrimp', 6)]",655.5,-37.8080452,144.9733588,0,,12.7353902
ORDB01948,2018-11-09,18:18:35,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 3), ('Salmon', 5)]",365.0,-37.8155278,144.951093,0,8.927,13.1293965
ORDC09647,2018-05-20,12:33:48,Lunch,,"[('Chicken', 2), ('Steak', 10), ('Fries', 2), ('Salad', 9)]",692.8,-37.8019672,144.9573099,0,,15.0878416
ORDB10720,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 4), ('Salmon', 1), ('Shrimp', 2)]",259.0,-37.8025892,144.9815807,0,10.237,15.3446576
ORDC03905,2018-06-16,13:24:30,Lunch,NS,"[('Chicken', 3), ('Fries', 2), ('Burger', 7), ('Steak', 2)]",427.0,-37.8221988,144.9476227,0,9.959,16.9110639
ORDJ05875,2018-05-19,12:33:48,Lunch,TP,"[('Fries', 1), ('Salad', 3), ('Chicken', 6)]",255.6,-37.80372,144.9693494,0,9.583,14.1749715
ORDK05725,2018-03-26,10:42:15,Breakfast,BK,"[('Coffee', 3), ('Eggs', 6), ('Cereal', 6), ('Pancake', 5)]",401.75,-37.8013732,144.9743139,0,7.17,11.2709499
ORDJ02436,2018-09-11,16:16:54,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 5), ('Salmon', 7)]",564.5,-37.8094864,144.963764,0,8.666,12.5556283
ORDB03722,2018-10-20,17:38:01,Dinner,TP,"[('Pasta', 2), ('Shrimp', 4)]",271.0,-37.8214229,144.9692418,0,7.762,13.7256227
ORDA05758,2018-04-20,11:32:57,Breakfast,,"[('Cereal', 2), ('Eggs', 4), ('Pancake', 10)]",372.5,-37.7987101,144.9199158,0,,16.8287796
ORDA02861,2018-10-08,17:17:44,Dinner,BK,"[('Salmon', 9), ('Shrimp', 9), ('Fish&Chips', 7), ('Pasta', 8)]",1320.0,-37.8034006,144.9657297,0,7.528,13.7925912
ORDB07919,2018-07-03,14:05:04,Lunch,TP,"[('Burger', 4), ('Chicken', 3), ('Salad', 6), ('Fries', 5), ('Steak', 6)]",653.2,-37.8165078,144.9668724,0,7.84,11.9327272
ORDI09165,2018-12-15,19:29:34,Dinner,,"[('Pasta', 10), ('Fish&Chips', 8)]",555.0,-37.80626,144.9593691,0,,15.4801175
ORDA00996,2018-02-19,09:31:16,Breakfast,BK,"[('Coffee', 4), ('Eggs', 10), ('Cereal', 2)]",292.0,-37.8150053,144.9381772,0,9.989,15.1788789
ORDC06367,2018-03-12,10:11:49,Breakfast,NS,"[('Eggs', 7), ('Coffee', 7)]",206.5,-37.8254474,144.9530928,0,9.957,14.9370944
