order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY07439,2018-05-10,12:13:31,Lunch,TP,"[('Chicken', 9), ('Pasta', 2), ('Fries', 10)]",498.0,-37.8171657,144.967727,0,7.796,11.5203215
ORDY02705,2018-22-03,10:32:06,Breakfast,TP,"[('Eggs', 8), ('Coffee', 8), ('Pancake', 8), ('Cereal', 9)]",619.0,-37.8179571,144.9618977,0,7.877,10.6376909
ORDB09054,2018-05-04,12:03:22,Lunch,TP,"[('Shrimp', 4), ('Salad', 9)]",278.8,-37.801422,144.9951421,0,11.392,13.9548603
ORDX07486,01-03-2018,09:51:32,Breakfast,BK,"[('Coffee', 10), ('Eggs', 6), ('Pancake', 3), ('Cereal', 5)]",384.75,-37.8014874,145.011385,0,4.43,9.5729464
ORDI08301,2018-01-10,08:10:08,Breakfast,NS,"[('Coffee', 1), ('Pancake', 9), ('Eggs', 9), ('Cereal', 6)]",549.75,-37.8048668,144.9353795,1,9.827,7.27582
ORDZ02101,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 4), ('Salmon', 6), ('Shrimp', 1)]",605.0,-37.8093501,144.98651,1,8.242,16.6475048
ORDA06425,02-08-2018,15:05:54,Lunch,BK,"[('Fries', 2), ('Chicken', 3), ('Salad', 4), ('Steak', 3), ('Burger', 10)]",633.8,-37.8010098,144.9724161,0,7.323,13.0640154
ORDI05121,2018-11-07,18:18:35,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 6), ('Pasta', 4), ('Shrimp', 9)]",970.0,-37.8131771,144.9628275,0,7.948,13.4654898
ORDZ09569,2018-09-10,16:16:54,Dinner,NS,"[('Pasta', 10), ('Shrimp', 9)]",761.0,-37.8076947,144.9897434,0,8.336,14.1855277
ORDZ09229,10-07-2018,14:15:12,Lunch,NS,"[('Chicken', 3), ('Burger', 1), ('Steak', 7), ('Salad', 6)]",545.2,-37.824511,144.9828365,0,9.404,15.0251902
ORDY09010,2018-05-02,11:53:14,Breakfast,TP,"[('Eggs', 3), ('Coffee', 4), ('Cereal', 7)]",243.0,-37.8063468,144.9591066,0,9.772,11.8977539
ORDI08050,2018-09-06,16:06:45,Dinner,NS,"[('Salmon', 9), ('Pasta', 10), ('Shrimp', 8), ('Fish&Chips', 7)]",1321.0,-37.8084452,144.9761847,0,7.372,13.2285252
ORDJ10761,2018-11-29,18:59:09,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 9)]",86.0,-37.8237902,144.9257059,0,10.884,14.698014
ORDX04949,2018-04-11,11:12:40,Breakfast,BK,"[('Cereal', 6), ('Pancake', 6), ('Coffee', 1), ('Eggs', 2)]",323.0,-37.826438,144.9519378,0,9.276,14.2472975
ORDI04071,2018-07-29,14:55:46,Lunch,NS,"[('Burger', 5), ('Steak', 2), ('Salad', 5)]",331.0,-37.8120859,144.9738603,0,7.625,15.0365386
ORDC00666,2018-13-05,12:23:39,Lunch,NS,"[('Salad', 9), ('Burger', 7), ('Chicken', 3), ('Fries', 2), ('Steak', 5)]",716.8,-37.8083042,144.9600796,0,7.64,14.8415956
ORDY06423,2018-10-02,17:07:36,Dinner,TP,"[('Fish&Chips', 6), ('Eggs', 9), ('Salmon', 8)]",785.5,-37.8029429,144.9633573,0,9.539,13.2215417
ORDJ03387,2018-06-04,13:04:13,Lunch,TP,"[('Salad', 4), ('Fries', 7), ('Burger', 5), ('Steak', 8)]",667.8,37.8046323,144.9353905,0,10.872,13.8635732
ORDZ09688,2018-11-10,18:18:35,Dinner,NS,"[('Pasta', 4), ('Salmon', 7)]",397.0,-37.8197173,145.0108716,0,11.096,18.9006288
ORDK00296,06-07-2018,14:05:04,Lunch,BK,"[('Steak', 6), ('Burger', 5)]",425.0,-37.8042779,144.9494748,0,8.748,14.6065099
ORDJ05654,2018-08-20,15:36:20,Lunch,TP,"[('Salad', 1), ('Burger', 3)]",110.2,-37.818553,144.9678922,0,7.652,11.9111523
ORDX07448,2018-04-21,11:32:57,Breakfast,BK,"[('Eggs', 4), ('Coffee', 4)]",118.0,-37.8176529,144.9694112,0,7.688,14.8948349
ORDX07426,2018-09-04,16:06:45,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 9)]",452.5,-37.8121733,144.938044,0,8.049,16.4817535
ORDA05665,2018-09-15,16:27:02,Dinner,BK,"[('Shrimp', 2), ('Salmon', 3), ('Pasta', 2)]",286.0,-37.8242676,144.9914758,0,6.678,16.705652
ORDB03179,2018-15-11,18:28:43,Dinner,TP,"[('Shrimp', 2), ('Salmon', 5), ('Fish&Chips', 2), ('Pasta', 4)]",493.0,-37.8331644,144.9910544,0,9.895,13.9681151
ORDA04985,2018-01-02,08:00:00,Breakfast,BK,"[('Pancake', 8), ('Eggs', 6), ('Cereal', 4), ('Coffee', 10)]",485.0,-37.8148614,144.9449731,1,9.167,6.7938545
ORDA08134,2018-12-29,20:00:00,Dinner,BK,"[('Shrimp', 1), ('Pasta', 6), ('Salmon', 6), ('Fish&Chips', 5)]",640.0,-37.8158541,144.9372958,0,10.027,19.3412853
ORDA05388,2018-08-19,15:36:20,Breakfast,BK,"[('Fries', 3), ('Steak', 4)]",216.0,-37.802755,144.9473571,0,8.935,17.7470263
ORDK07760,2018-06-07,13:14:21,Lunch,BK,"[('Chicken', 7), ('Burger', 6), ('Fries', 9), ('Steak', 1)]",563.0,-37.8037471,144.9489054,0,8.869,15.1833239
ORDA07418,2018-02-07,09:10:59,Dinner,BK,"[('Cereal', 9), ('Coffee', 10), ('Eggs', 10), ('Pancake', 9)]",702.25,-37.8224249,144.9395599,0,10.314,15.6079303
ORDC07416,2018-01-27,08:50:42,Breakfast,NS,"[('Coffee', 8), ('Cereal', 6), ('Pancake', 6), ('Eggs', 5)]",816.2,-37.8212672,144.9577558,0,9.293,17.0603749
ORDZ05679,2018-05-07,12:03:22,Lunch,NS,"[('Salad', 8), ('Fries', 7), ('Chicken', 10), ('Steak', 2), ('Burger', 10)]",941.6,-37.8157766,144.9950602,0,9.584,14.8060956
ORDZ09748,2018-02-17,09:31:16,Breakfast,NS,"[('Pancake', 8), ('Eggs', 10)]",414.0,-37.804282,144.9497604,1,8.426,14.9776704
ORDI05181,2018-10-07,17:17:44,Dinner,NS,"[('Shrimp', 9), ('Salmon', 6)]",741.6,-37.8020638,144.9657071,0,6.665,15.13837
ORDX03596,2018-10-31,17:58:18,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 8), ('Shrimp', 8), ('Salmon', 8)]",1120.0,-37.8208834,144.9624074,1,8.116,14.924198
ORDC08703,2018-03-01,09:51:32,Breakfast,NS,"[('Eggs', 2), ('Coffee', 6), ('Pancake', 8), ('Cereal', 4)]",367.0,37.815958,144.9506929,0,10.096,15.6342002
ORDA02989,2018-05-12,12:13:31,Lunch,BK,"[('Salad', 5), ('Burger', 5), ('Steak', 8)]",601.0,-37.8034372,144.9650283,0,7.576,15.999947
ORDC01365,2018-01-09,08:10:08,Breakfast,ns,"[('Cereal', 3), ('Pancake', 3)]",135.75,-37.8137433,144.9573643,1,8.291,6.8901958
ORDB05518,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 4), ('Shrimp', 5), ('Coffee', 3), ('Eggs', 2)]",268.5,-37.8094771,144.972299,0,9.092,11.5363022
ORDA08753,2018-07-09,14:15:12,Lunch,BK,"[('Burger', 10), ('Pancake', 3), ('Salad', 9)]",560.8,-37.7989809,144.9364074,0,10.077,16.3775941
ORDB05363,2018-04-05,11:02:32,Breakfast,TP,"[('Pancake', 5), ('Cereal', 4), ('Coffee', 2), ('Eggs', 1)]",329.5,-37.8019718,144.9939704,0,11.272,13.3735964
ORDJ03940,2018-09-20,16:37:10,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 5), ('Salmon', 7), ('Pasta', 3)]",954.5,-37.798564,144.96594,0,10.126,14.4648305
ORDB00093,2018-06-02,13:04:13,Lunch,TP,"[('Salad', 7), ('Steak', 8), ('Chicken', 5), ('Fries', 1)]",652.4,-37.8005717,144.9930826,0,11.321,15.8938112
ORDB07697,2018-06-24,13:44:47,Lunch,TP,"[('Chicken', 7), ('Burger', 6), ('Fries', 9)]",518.0,-37.8107635,144.9455767,0,9.776,14.7621196
ORDK03118,2018-03-13,10:21:58,Breakfast,bk,"[('Eggs', 4), ('Coffee', 5), ('Cereal', 7)]",272.5,-37.8250993,145.0135418,0,4.987,9.5382418
ORDJ01081,2018-01-15,08:20:16,Breakfast,TP,"[('Cereal', 2), ('Pancake', 10), ('Eggs', 2), ('Coffee', 4)]",358.5,-37.8095167,144.99974,1,11.11,6.6113254
ORDY04815,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 2), ('Coffee', 5)]",86.0,-37.8001434,144.9502837,0,4.555,12.7415645
ORDK09925,2018-03-03,10:01:41,Breakfast,BK,"[('Pancake', 7), ('Eggs', 5), ('Cereal', 1), ('Coffee', 9)]",368.25,-37.8236931,144.9306191,0,11.866,19.4435864
ORDC09338,2018-12-21,19:49:51,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 10)]",782.0,37.8043719,144.9618631,0,7.216,13.1171679
ORDB07518,2018-09-12,16:27:02,Dinner,TP,"[('Salmon', 7), ('Fish&Chips', 6), ('Shrimp', 6)]",821.0,37.8195507,144.9636518,0,7.507,12.0251576
ORDI09261,2018-12-12,19:29:34,Dinner,NS,"[('Salmon', 2), ('Pasta', 3)]",164.5,-37.8141043,144.9641582,1,8.011,14.0182503
ORDK06555,2018-06-06,13:04:13,Lunch,BK,"[('Steak', 9), ('Fries', 3)]",441.0,37.7996462,144.9872757,0,6.285,12.0585532
ORDI01546,2018-06-18,13:34:38,Lunch,NS,"[('Chicken', 2), ('Salad', 10), ('Burger', 7), ('Fries', 7), ('Steak', 3)]",672.0,-37.8132125,144.973846,0,7.647,12.8725561
ORDB02655,2018-02-03,09:00:50,Breakfast,TP,"[('Pancake', 3), ('Coffee', 3), ('Cereal', 7)]",242.25,-37.8171713,144.9533137,0,8.599,12.490886
ORDC09065,2018-05-31,12:54:05,Lunch,NS,"[('Burger', 4), ('Salad', 2), ('Steak', 7), ('Chicken', 6), ('Fries', 1)]",677.4,-37.7995078,144.959721,1,7.111,12.4836871
ORDB10414,2018-05-25,12:43:56,Lunch,TP,"[('Salad', 8), ('Fries', 4), ('Chicken', 4), ('Steak', 2), ('Burger', 6)]",117.0,-37.8136434,144.9676056,0,8.366,12.5901016
ORDZ10691,2018-10-23,17:48:10,Dinner,NS,"[('Salmon', 4), ('Pasta', 5), ('Shrimp', 10)]",841.5,-37.8196563,144.9716825,0,8.872,15.1632048
ORDY10757,2018-09-01,16:06:45,Dinner,TP,"[('Shrimp', 4), ('Salmon', 8), ('Pasta', 3)]",626.5,-37.8171928,144.9531503,0,8.618,14.6590292
ORDC08976,2018-08-15,15:26:11,Lunch,NS,"[('Fries', 4), ('Salad', 5)]",134.0,-37.8084748,144.9786563,1,7.561,13.4766113
ORDC07478,2018-12-31,20:00:00,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 3), ('Salmon', 4)]",323.0,-37.8044999,145.0020283,0,9.299,15.4798981
ORDX01931,2018-09-03,16:06:45,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 1)]",89.0,-37.8008494,145.0098337,0,4.592,11.6438613
ORDY00041,2018-06-23,13:44:47,Lunch,TP,"[('Steak', 6), ('Chicken', 8), ('Salad', 10), ('Burger', 7), ('Fries', 1)]",927.0,-37.7993166,144.9821086,0,10.607,15.9465956
ORDC08621,2018-10-02,17:07:36,Dinner,NS,"[('Shrimp', 3), ('Salmon', 2), ('Pasta', 6), ('Fish&Chips', 6)]",619.0,37.8090958,144.986353,0,8.205,14.2815094
ORDA10285,2018-07-26,14:45:38,Lunch,BK,"[('Salmon', 8), ('Chicken', 6), ('Fries', 4), ('Steak', 3)]",623.0,-37.8037919,144.9602993,0,7.883,14.0265199
ORDJ00851,2018-05-28,12:54:05,Lunch,TP,"[('Salad', 1), ('Chicken', 10), ('Steak', 2), ('Burger', 8), ('Fries', 1)]",687.2,-37.8198301,144.9795486,0,8.788,12.6342882
ORDX10117,2018-04-07,11:12:40,Breakfast,BK,"[('Pancake', 9), ('Cereal', 9), ('Coffee', 7)]",459.75,-37.8165214,145.0124522,1,4.101,11.5454835
ORDC04024,2018-05-26,12:43:56,Lunch,NS,"[('Burger', 8), ('Chicken', 4), ('Salad', 5), ('Fries', 4), ('Steak', 10)]",406.75,-37.8027313,144.9637292,0,6.925,14.0823096
ORDX11015,2018-11-19,18:38:52,Dinner,BK,"[('Pancake', 5), ('Shrimp', 3)]",367.0,-37.8237969,144.9902366,0,6.222,13.0149682
ORDY09845,2018-03-18,10:32:06,Breakfast,TP,"[('Pancake', 9), ('Cereal', 7), ('Coffee', 9)]",432.75,-37.81106,144.9727426,1,8.89,13.154739
ORDA01879,2018-10-02,17:07:36,Dinner,BK,"[('Salad', 7), ('Shrimp', 3), ('Salmon', 10)]",764.5,-37.8206332,144.9668528,0,7.888,14.9311187
ORDC08271,2018-07-08,14:15:12,Lunch,NS,"[('Salad', 5), ('Steak', 3), ('Chicken', 1)]",253.0,-37.8179326,144.9511252,0,9.727,16.2595675
ORDY03347,2018-10-10,17:17:44,Dinner,TP,"[('Salmon', 5), ('Cereal', 8)]",637.0,-37.8120929,144.9513147,0,9.238,13.3821882
ORDJ10590,2018-03-04,10:01:41,Breakfast,bk,"[('Cereal', 9), ('Pancake', 1), ('Eggs', 1), ('Coffee', 10)]",310.25,-37.804539,144.9742998,0,9.72,13.2895022
ORDX02177,2018-27-06,13:54:55,Lunch,BK,"[('Salad', 6), ('Chicken', 4), ('Burger', 1), ('Fries', 3)]",298.2,-37.8040362,145.0063314,0,5.523,11.0267541
ORDJ04674,2018-09-13,16:27:02,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 9), ('Pasta', 1), ('Salmon', 1)]",799.5,-37.8090207,144.9289276,0,10.383,14.7182283
ORDA03124,2018-07-01,13:54:55,Lunch,bk,"[('Chicken', 5), ('Burger', 9), ('Steak', 1), ('Fries', 8)]",580.0,-37.8106368,144.9605957,0,7.701,16.1951391
ORDI03215,2018-10-07,17:17:44,Dinner,NS,"[('Pasta', 6), ('Salad', 9)]",651.0,-37.802607,144.9658681,0,6.7,14.3165849
ORDZ04394,2018-04-21,11:32:57,Breakfast,NS,"[('Coffee', 9), ('Cereal', 2)]",109.5,37.8187917,144.9535351,0,9.214,15.7956534
ORDC10994,2018-07-22,14:45:38,Lunch,NS,"[('Salad', 9), ('Burger', 3), ('Chicken', 8), ('Fries', 10), ('Steak', 2)]",713.8,-37.8237935,144.9826824,0,9.225,16.2104227
ORDB04899,2018-09-13,16:27:02,Dinner,TP,"[('Pasta', 9), ('Salmon', 8), ('Fish&Chips', 9), ('Shrimp', 10)]",1430.5,37.8038062,144.9574888,0,9.733,13.9914463
ORDK05425,2018-03-29,10:52:23,Breakfast,BK,"[('Coffee', 4), ('Salad', 7), ('Pancake', 10)]",426.5,-37.8015763,144.9967569,0,5.359,10.5330082
ORDK01211,2018-03-19,10:32:06,Lunch,BK,"[('Eggs', 6), ('Coffee', 9)]",199.5,-37.8151166,144.952238,0,8.604,13.2584074
ORDC03103,2018-12-14,19:29:34,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 10), ('Shrimp', 8), ('Pasta', 3)]",905.5,-37.8185297,144.9484484,1,9.506,15.0918694
ORDB02984,2018-03-25,10:42:15,Breakfast,TP,"[('Pancake', 2), ('Coffee', 4), ('Cereal', 6)]",204.5,-37.8092035,144.9731432,0,4.738,13.3148901
ORDI02123,07-11-2018,18:18:35,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 4)]",468.0,-37.8112673,144.9617174,0,7.744,14.2124457
ORDA04205,2018-05-17,12:23:39,Lunch,BK,"[('Chicken', 8), ('Burger', 9)]",535.0,-37.8039846,144.9584154,1,7.933,14.1447796
ORDX10490,2018-08-18,15:36:20,Lunch,BK,"[('Burger', 7), ('Steak', 8), ('Salad', 6), ('Chicken', 9), ('Fries', 2)]",992.2,-37.808432,144.9716374,0,9.452,14.8038268
ORDZ02676,2018-12-19,19:39:43,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 9), ('Pasta', 3), ('Salmon', 4)]",1101.5,-37.8142938,144.9389889,0,9.713,15.850581
ORDB07246,2018-12-19,19:39:43,Dinner,bk,"[('Fish&Chips', 2), ('Salmon', 8), ('Pasta', 9)]",645.5,-37.8148009,144.9377857,0,10.346,14.8951315
ORDY03185,03-01-2018,08:00:00,Breakfast,TP,"[('Eggs', 6), ('Coffee', 7), ('Cereal', 8), ('Pancake', 4)]",449.5,-37.7998201,145.0147972,1,13.515,7.4160603
ORDI04200,2018-09-27,16:57:27,Dinner,NS,"[('Cereal', 1), ('Pasta', 10)]",316.0,-37.8078182,144.9437606,0,9.172,15.3509
ORDZ02366,2018-10-23,17:48:10,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 8), ('Pasta', 8)]",541.0,37.8197071,144.9706373,0,8.789,15.1540416
ORDI05921,2018-04-10,11:12:40,Breakfast,NS,"[('Coffee', 3), ('Eggs', 3)]",281.6,-37.8113501,145.0009867,0,9.613,14.454268
ORDZ00514,2018-05-12,12:13:31,Lunch,NS,"[('Burger', 6), ('Salad', 8), ('Fries', 8)]",419.6,-37.8026551,144.9651658,0,6.766,14.1929379
ORDB07463,2018-12-31,20:00:00,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 10), ('Pasta', 2), ('Shrimp', 5)]",805.0,-37.8061341,144.9594025,0,8.992,13.0444044
ORDX08283,2018-06-15,13:24:30,Lunch,BK,"[('Fries', 5), ('Chicken', 9), ('Burger', 6), ('Steak', 7)]",849.0,37.8155025,144.9666156,0,7.514,14.404707
ORDJ00716,2018-01-26,08:50:42,Breakfast,TP,"[('Eggs', 9), ('Cereal', 8)]",366.0,-37.8168934,144.9594778,0,8.057,10.9502321
ORDY09484,2018-06-19,13:34:38,Dinner,TP,"[('Salad', 6), ('Steak', 9), ('Chicken', 7)]",732.2,-37.8247764,145.0065823,0,10.974,14.3298546
ORDC11107,2018-05-14,12:23:39,Lunch,NS,"[('Chicken', 7), ('Steak', 9), ('Fries', 7), ('Burger', 1)]",537.5,-37.8191851,144.9610198,0,8.863,14.4456358
ORDX09419,2018-09-07,16:16:54,Dinner,BK,"[('Shrimp', 5), ('Salmon', 6), ('Fish&Chips', 7)]",255.75,-37.8209309,144.9765848,0,7.296,14.4546884
ORDZ00425,2018-11-30,18:59:09,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 2), ('Pasta', 2)]",557.0,37.8224083,144.9475061,0,9.99,15.941675
ORDI05081,2018-06-16,13:24:30,Lunch,NS,"[('Burger', 7), ('Steak', 8)]",577.0,-37.8043781,144.9932968,0,11.418,15.6566034
ORDA09650,2018-11-23,18:49:00,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 10), ('Pasta', 6), ('Shrimp', 6)]",1144.0,-37.8128341,144.9581542,0,8.049,14.8929912
ORDA09485,2018-01-27,08:50:42,Breakfast,BK,"[('Coffee', 5), ('Pancake', 9)]",255.75,-37.8054874,144.9429733,0,10.872,16.8328128
ORDB08430,2018-19-07,14:35:29,Lunch,TP,"[('Salad', 2), ('Chicken', 1), ('Fries', 4)]",114.4,-37.8115093,144.9686768,0,8.647,11.5482479
ORDX06933,2018-04-25,11:43:05,Breakfast,BK,"[('Pancake', 6), ('Coffee', 1)]",153.0,-37.8188887,144.9531262,0,8.814,13.462635
ORDY07020,2018-02-03,09:00:50,Lunch,TP,"[('Eggs', 4), ('Pancake', 5), ('Cereal', 8), ('Coffee', 4)]",407.25,-37.8086738,145.0074977,0,11.931,15.5932286
ORDB10369,2018-03-18,10:32:06,Breakfast,tp,"[('Eggs', 10), ('Cereal', 7), ('Coffee', 10), ('Pancake', 2)]",490.5,-37.8077001,144.9731247,0,9.272,13.6071099
ORDK08471,2018-08-25,15:46:28,Lunch,BK,"[('Fries', 10), ('Steak', 5), ('Burger', 4), ('Chicken', 3), ('Salad', 1)]",582.2,-37.8151483,144.9690846,0,11.619,15.9118117
ORDC08462,2018-08-20,15:36:20,Lunch,NS,"[('Coffee', 6), ('Salad', 3), ('Burger', 4)]",445.6,-37.8014312,144.9797686,0,7.006,12.3050333
ORDK10188,2018-07-26,14:45:38,Lunch,BK,"[('Burger', 8), ('Shrimp', 2), ('Chicken', 6), ('Salad', 1)]",481.2,-37.8020841,144.960526,0,8.052,13.8937476
ORDZ04013,2018-05-22,12:33:48,Lunch,NS,"[('Salad', 6), ('Steak', 8), ('Burger', 4)]",587.2,-37.8202951,144.9791952,0,8.697,14.3165767
ORDB03563,2018-08-22,15:46:28,Lunch,TP,"[('Steak', 8), ('Chicken', 4)]",488.0,-37.8020069,144.9837501,0,10.45,13.66408
ORDI07619,2018-08-09,15:16:03,Lunch,NS,"[('Steak', 2), ('Chicken', 1)]",122.0,-37.8155547,144.9880593,0,8.974,14.3880704
ORDA00441,2018-10-08,17:17:44,Dinner,BK,"[('Salmon', 2), ('Pasta', 9)]",329.5,-37.8027672,144.9660805,0,7.582,14.8122363
ORDC04804,2018-06-16,13:24:30,Lunch,NS,"[('Burger', 10), ('Chicken', 3)]",406.0,37.8117797,144.9988291,0,9.477,16.8236656
ORDY08172,2018-09-22,16:47:19,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 9)]",1458.5,-37.8003605,144.9362495,0,11.289,16.4345157
ORDC02945,2018-10-13,17:27:53,Dinner,NS,"[('Shrimp', 2), ('Pasta', 3)]",88.5,-37.8211862,144.9554005,0,9.425,17.3546383
ORDK08641,2018-04-11,11:12:40,Breakfast,BK,"[('Eggs', 4), ('Pancake', 9), ('Coffee', 8), ('Cereal', 3)]",429.25,37.8077478,144.9629014,0,7.498,11.9404373
ORDB09848,2018-08-01,14:55:46,Lunch,TP,"[('Burger', 7), ('Steak', 3), ('Salad', 3), ('Fries', 4)]",451.6,-37.8070767,144.9487011,0,10.974,13.3635772
ORDX00963,2018-01-02,08:00:00,Breakfast,BK,"[('Pancake', 5), ('Eggs', 6), ('Coffee', 1), ('Chicken', 9)]",449.75,-37.8148614,144.9449731,1,9.167,7.9402652
ORDB08651,2018-01-08,08:10:08,Breakfast,tp,"[('Cereal', 2), ('Coffee', 5), ('Eggs', 4)]",167.5,-37.8147732,144.9574037,1,8.316,5.6688264
ORDA09710,2018-06-29,13:54:55,Lunch,BK,"[('Burger', 7), ('Fries', 6)]",289.0,-37.8253236,145.0124101,0,5.082,10.5476577
ORDZ10497,2018-04-12,11:22:49,Breakfast,tp,"[('Eggs', 2), ('Pancake', 5), ('Coffee', 6)]",210.25,-37.8099666,144.9645969,0,7.416,11.9877991
ORDY07781,2018-01-09,08:10:08,Breakfast,TP,"[('Coffee', 2), ('Cereal', 7), ('Eggs', 9), ('Pancake', 5)]",481.25,-37.810906,144.9671561,1,10.262,5.8998583
ORDY00098,2018-08-28,15:56:37,Lunch,TP,"[('Salad', 2), ('Steak', 7), ('Burger', 1), ('Chicken', 3)]",459.0,-37.8127679,144.9485439,0,10.303,13.3620949
ORDA07505,2018-12-25,19:49:51,Dinner,BK,"[('Salmon', 10), ('Shrimp', 3), ('Fish&Chips', 10)]",922.0,-37.8054973,144.9660332,0,7.345,14.2143
ORDC04946,2018-06-16,13:24:30,Lunch,NS,"[('Chicken', 1), ('Fries', 2), ('Burger', 3)]",149.0,-37.8002993,144.9438816,0,8.582,15.9899679
ORDK01232,2018-08-12,15:26:11,Lunch,ns,"[('Steak', 3), ('Chicken', 7), ('Burger', 9), ('Fries', 10)]",758.0,-37.8127465,144.9884014,0,5.422,13.6905298
ORDY09028,2018-09-08,16:16:54,Dinner,TP,"[('Pasta', 9), ('Salmon', 10), ('Shrimp', 1), ('Fish&Chips', 3)]",816.5,-37.8172011,144.9533513,1,8.592,14.7367695
ORDB06721,2018-12-09,19:19:26,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 7), ('Salmon', 6)]",573.5,-37.818078,144.9661352,0,7.674,14.1401677
ORDJ08328,2018-09-29,16:57:27,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 1)]",227.5,-37.8051044,144.9521935,1,9.571,15.1562533
ORDC03779,2018-12-10,19:19:26,Breakfast,NS,"[('Shrimp', 9), ('Pasta', 7), ('Salmon', 6)]",924.5,-37.8246572,144.9430904,0,10.615,16.8351869
ORDZ07221,2018-05-22,12:33:48,Lunch,NS,"[('Steak', 8), ('Salad', 9), ('Chicken', 6), ('Fries', 2), ('Burger', 2)]",792.8,-37.8068159,144.944843,0,9.133,14.8834378
ORDC06829,2018-08-27,15:56:37,Lunch,NS,"[('Steak', 6), ('Fries', 6)]",342.0,-37.8190036,144.9543182,0,9.17,14.2767911
ORDZ10394,2018-05-14,12:23:39,Dinner,NS,"[('Steak', 9), ('Salad', 6), ('Fries', 10), ('Chicken', 2)]",692.2,-37.8204493,144.9566883,0,9.253,14.5421458
ORDA00915,2018-30-06,13:54:55,Lunch,BK,"[('Burger', 10), ('Chicken', 10), ('Salad', 3), ('Fries', 5)]",741.6,-37.8186253,144.9859203,0,6.099,14.1634785
ORDA09562,2018-02-22,09:41:24,Breakfast,BK,"[('Eggs', 3), ('Coffee', 9)]",133.5,-37.8022971,145.0136632,0,4.523,9.3757593
ORDY09870,2018-07-15,14:25:21,Lunch,TP,"[('Steak', 4), ('Fries', 3), ('Chicken', 9), ('Burger', 8)]",349.5,-37.8048339,144.9661502,0,9.317,14.1373487
ORDB07634,2018-06-06,13:04:13,Lunch,TP,"[('Salad', 8), ('Chicken', 10), ('Fries', 1), ('Burger', 6)]",655.6,37.8001181,144.9923141,0,11.367,13.8929402
ORDI09489,2018-02-09,09:10:59,Breakfast,NS,"[('Pancake', 2), ('Cereal', 10)]",459.0,-37.8166716,144.9697287,0,8.1,12.8894273
ORDJ08059,2018-01-28,08:50:42,Breakfast,TP,"[('Cereal', 2), ('Coffee', 6)]",87.0,-37.8169685,144.961547,0,10.096,12.1861566
ORDZ05961,2018-09-03,16:06:45,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 7), ('Shrimp', 7), ('Salmon', 9)]",1114.5,144.9354055,-37.8149156,0,10.208,16.2063506
ORDK09373,2018-04-27,11:53:14,Breakfast,BK,"[('Pancake', 1), ('Eggs', 6), ('Cereal', 7), ('Coffee', 9)]",798.5,-37.8233126,144.9680648,0,8.118,13.0139769
ORDJ00785,2018-03-16,10:21:58,Lunch,TP,"[('Cereal', 4), ('Eggs', 10), ('Coffee', 4)]",334.0,-37.8065874,144.9414819,0,10.273,12.948638
ORDY08620,2018-08-06,15:05:54,Lunch,TP,"[('Steak', 10), ('Burger', 9), ('Salad', 7), ('Fries', 8), ('Chicken', 1)]",977.4,-37.8025726,144.9923104,0,11.063,14.0169264
ORDZ05439,2018-05-07,12:13:31,Lunch,NS,"[('Burger', 9), ('Steak', 4)]",459.0,-37.80503,144.9307406,0,10.682,16.2608963
ORDY01621,2018-06-24,13:44:47,Lunch,tp,"[('Chicken', 6), ('Salad', 6)]",295.2,-37.825129,144.9828154,0,8.985,14.1460749
ORDZ10183,2018-16-03,10:21:58,Breakfast,NS,"[('Pancake', 10), ('Eggs', 2)]",286.5,-37.812231,144.9886793,0,8.702,13.7391252
ORDI04048,2018-02-26,09:51:32,Breakfast,NS,"[('Eggs', 6), ('Pancake', 2), ('Cereal', 3), ('Coffee', 10)]",318.5,-37.8096215,144.9636214,0,7.427,11.7467655
